puzzle,solution
940050180100000076005010004300560002408301060700000000200003000093200600000186230,947652183182439576635718924319567842428391765756824391261973458893245617574186239
090400512800000007070531000000000673000380009302769058020004030030800205000093780,693478512851926347274531896985142673167385429342769158728654931439817265516293784
300500410284300506170090830000140050000000000402000901500007109060920074007000620,396582417284371596175694832739146258618259743452738961523467189861925374947813625
261700305000026001750803600000100203000062900407098000093007400642001030008000569,261749385834526791759813624986175243315462978427398156593687412642951837178234569
005200040802400001000091032001700903520000704730002000043050008968104300057800010,315278649892463571476591832681745923529316784734982165143657298968124357257839416
000782540078503019002100000805400007010300000704050000200000060001030970003000802,169782543478563219352194786835421697916378425724659138297845361581236974643917852
780000296160059034003602015006720950020900480074080362009246000000007040040000023,785431296162859734493672815836724951521963487974185362319246578258317649647598123
748050001001700000600008037010060000960001004853240700100002000500194380230587069,748953621391726548625418937417865293962371854853249716189632475576194382234587169
007300019210000000934060205001000076002000034046053801000029703070430100000070600,657382419218594367934761285391248576582617934746953821165829743879436152423175698
000000007649000038100030049860005003907063850004980000200094760490007005750020000,328649517649751238175238649862175493917463852534982176283594761496817325751326984
001000746970043000400050089010500000800219070205870400020497100000362950600000000,351928746978643521462751389716534892834219675295876413523497168187362954649185237
097284001021790380005003200002000050074060000103027046709801603008006000406900000,397284561621795384845613279962438157574169832183527946759841623218376495436952718
620000000009003000100680000507009300090000020010475000070024800045700090000098050,628957134759143682134682579587269341496831725312475968973524816845716293261398457
700000402019200370030000095080370904002610000903008650000007009090102583000890100,768953412519284376234761895186375924452619738973428651841537269697142583325896147
047205983032800500065000000018072059350001020270590010020730008604000237783906000,147265983932847561865319472418672359359481726276593814521734698694158237783926145
137286050020035081859714600960007100710350800503162900208070396390020047075400200,137286459426935781859714623962847135714359862583162974248571396391628547675493218
635100428001006537000543069468025003150407002200030000020650000506002084310008056,635179428941286537782543169468925713153467892297831645829654371576312984314798256
000084307008300495070209060403000058650038040780005906005070080007543009940816000,596184327218367495374259861423691758659738142781425936135972684867543219942816573
000346750407000061000000904030090428092600105040520609050478093200000040000902507,918346752427859361563217984635791428792684135841523679156478293279135846384962517
000132906039075820012090507070060083908000005000508609800007300700400002240000798,587132946439675821612894537175269483968743215324518679851927364793486152246351798
086001420500002610100580090718604209200005001400010000020060073007103984000008000,386971425579342618142586397718634259263895741495217836821469573657123984934758162
348670000002040000056000203271086000083200070000705120060001302109400860825360017,348672951912543786756198243271986534583214679694735128467851392139427865825369417
059012000000350020080090017004000208005680300000903000300000000508000740400005031,659712483741358926283496517934571268125684379876923154312847695568139742497265831
000940510103005740090030082010072030004693120702401960340050296200009854908004300,827946513163825749495137682619572438584693127732481965341758296276319854958264371
008000000600050170020006034201600000004027906050000000000705002865200090400900008,918374625643852179527196834291638547384527916756419283139785462865243791472961358
070090500000000000005000798000007029500620100003019675600008050854900010710005000,371894562968752431425361798146587329597623184283419675632148957854976213719235846
040517026000002840602003005261074090359080000000951030000000089000409761000120403,948517326513692847672843915261374598359286174487951632134765289825439761796128453
041608090000250460200409800700090000629584070010000056102075040490001028380002017,541638792938257461276419835753196284629584173814723956162875349497361528385942617
609247080250908000840003000060030000002700060005604007900076851100050070504000093,639247185251968734847513926768132549412795368395684217923476851186359472574821693
081000700000070510000600893948103005150927080067508109000006020700230460600480300,581392746396874512472615893948163275153927684267548139834756921715239468629481357
374600000060412007205070000002506410001207003503190720000761395057020060100080074,374659182869412537215873649792536418681247953543198726428761395957324861136985274
005604703006800241401300509050070030300458002102936854003060428947080010628000090,295614783736895241481327569854172936369458172172936854513769428947283615628541397
763859012021006800805024006032700500507240063000000087000507008050963704370402090,763859412421376859895124376632798541587241963914635287249517638158963724376482195
930607140401500760000000300006980500700365214004070986843001020567243891102800470,935627148421538769678419352216984537789365214354172986843791625567243891192856473
980300100000208067027104058392005076800900405400807003000043009003729681200501004,985376142134258967627194358392415876876932415451867293718643529543729681269581734
070026400046890070951403800009740006000065000507100000704209050135600004690004081,873526419246891375951473862319748526428965137567132948784219653135687294692354781
030089050809524013245000987500100009401007500090800000012400090000608301000000706,136789254879524613245316987568132479421967538397845162612473895754698321983251746
700000019820000006400075000019428060007090300064003908003847090900000634000009070,735682419821934756496175283319428567287596341564713928653847192978251634142369875
010300000000750040850160002000007520005001076406500901007200050000846030040900000,714329865269758143853164792138697524925481376476532981687213459591846237342975618
000002006007006150043000009005008010000000000000740605400001800020980507008054060,581492376297836154643517289975368412364125798812749635459671823126983547738254961
730400050900307106540000090609080004475002903000074605860040002002800070304700861,736491258928357146541268397619583724475612983283974615867149532152836479394725861
094200008100000236623000000200064090000083060000105080000000079905308000010079800,794236518158497236623851947281764395547983162369125784836512479975348621412679853
410008207009132000000409130000200908940010600821000054002905000598020460304000000,413568297759132846286479135637254918945813672821796354162945783598327461374681529
000530209385602000000040800039080000800257000000319086000000520078000601006000000,741538269385692174692741835139486752864257913257319486913864527578923641426175398
760085904000700003389240157038009070097500080050070019600420008900600001042907036,761385924524791863389246157238169475197534682456872319615423798973658241842917536
605000478090007651070006032032070094000000080001930007700403010300069020089000306,625391478493287651178546932532678194967154283841932567756423819314869725289715346
859102046024053709630840105570286900968004250000005861086030500290560070705428693,859172346124653789637849125571286934968314257342795861486937512293561478715428693
600000235070602400000803100020017904807005001001080500000031049008064003340090002,684179235173652498259843176526317984897425361431986527762531849918264753345798612
001390070902570340087400609208900460140000208000042017006000730729604000800107020,451396872962578341387421659278915463145763298693842517516289734729634185834157926
520010000309700516147560039000890107092030040700020390004681050908000061610904702,526319874389742516147568239435896127892137645761425398274681953958273461613954782
792651800548372619030498527017830960600120004304009200900200030403005100801943756,792651843548372619136498527217834965659127384384569271975216438463785192821943756
000509872008000140600410009904105000700000000000003060810040000079830025000950001,341569872598372146627418359964185237753624918182793564815246793479831625236957481
700900500300500210805000437010000790003287000000000600600100302000002000230050040,721943586346578219895621437412365798963287154587419623658194372174832965239756841
050000210020009600130500970503004160607901380000300509000090020200106890960002751,459673218728419635136528974593284167647951382812367549381795426275146893964832751
000246000000500000020091300000017005061900000070385109986000000010000640005100938,357246891194538276628791354839617425561924783472385169986473512213859647745162938
027350061500260783063170090036542918049083605050600307300906074002037056670025109,827359461591264783463178592736542918149783625258691347385916274912437856674825139
300047201000008090978132654003716020517020000009050070705680002802470935134295067,356947281241568793978132654483716529517829346629354178795683412862471935134295867
900005600053006400420310805680002074300009500205030008700298156092401000008503209,971845632853926417426317895689152374347689521215734968734298156592461783168573249
000000004079400506000803010512080009000000020087040060705100243001034658804062090,128659734379421586456873912512386479643917825987245361765198243291734658834562197
073500624604073089582904037100306458800420073009005261765030802398642715000857006,973518624614273589582964137127396458856421973439785261765139842398642715241857396
107008350000003709340000200500000070600920480804006000050092840400710930000380027,197268354268453719345179268529841673631927485874536192753692841482715936916384527
003726905500000324209405000340650070106374000075012040900067450050103290000500738,483726915567891324219435867342658179196374582875912643938267451754183296621549738
018300042030080109640102038020030800800409570500010904307040065250700390006200087,918375642732684159645192738429537816861429573573816924387941265254768391196253487
000007020000600379003020000490758000300160400080400700040006253018200007602509040,859347126124685379763921584491758632375162498286493715947816253518234967632579841
300501000812904706000007309003608001008003600167240000700390104031005960096072030,379561248812934756654827319923658471548713692167249583785396124231485967496172835
030980571908700403005000829306005002040300096100000000093070000007530200000800000,634982571928751463715643829376495182542318796189267345293174658867539214451826937
840690207000401000931020000700000401054309000003000006020006800010000500098700004,845693217672451389931827645769285431154369728283174956427516893316948572598732164
000548300256973010308000507520090180910402700867301429005124970172809605409065201,791548362256973814348216597524697183913482756867351429635124978172839645489765231
000860023060000840208419670001086002005040000680000100870050309000000000396070050,417865923569732841238419675741986532925143786683527194872654319154398267396271458
500900000020000060900004820053810004100207605200605038740008050302051400060090710,518926347427183569936574821653819274184237695279645138741368952392751486865492713
005800126286050974401920538508360200600490850314285060749508610162700385803000490,935874126286153974471926538598367241627491853314285769749538612162749385853612497
000002540097036000085704000002407053000065900050300700976803002320049005000270300,613982547497536281285714639862497153734165928159328764976853412321649875548271396
200605090000070500060009803090050032008000604057060000640030000900000008003002000,234685197819473526765129843496851732128397654357264981641938275972546318583712469
900080204002500936640070518009720001034008092200000300300207000400009023027000060,915386274872541936643972518569723481734158692281694357398267145456819723127435869
000400608000006005780009300060103020070908006300060700000890012900000000508000007,295431678143786295786529341869173524472958136351264789637895412924617853518342967
000259000000003905705004000510006790362507014479000002001002049043061070987300020,136259487824713965795684231518426793362597814479138652651872349243961578987345126
000400263732000091900000000800002314025934700043008900070000605001309040006725030,518497263732586491964213578897652314125934786643178952379841625251369847486725139
610000007350000190470100006067501009005060701134809600003604010000390260800210470,612943587358726194479158326267531849985462731134879652723684915541397268896215473
036000107000030000518907004053600018004050000870140035081095700005003900702800040,936284157427531896518967324253679418164358279879142635381495762645723981792816543
090175003200000800007802195000706950400589300050301080004290700801007030709010048,698175423215934876347862195183726954476589312952341687534298761861457239729613548
060000900070020000810090030000305081300000072007800000701008300026009708000760000,263481957479523816815697234692375481384916572157842693741258369526139748938764125
890010352452000090060520007000192700015600900000003000904300010503001600120900500,897416352452837196361529487638192745715684923249753861974365218583241679126978534
080600000240307000096840000950070406030000095020069870062008009003950020070106304,381695742245317968796842531958273416637481295124569873462738159813954627579126384
040000003006020450239058017010600090860093000092170000003010800900000072621007000,548761923176329458239458617317684295865293741492175386753912864984536172621847539
006030500402910630903005000700003905008000060309800470847290300005307040200500700,186734529452918637973625814724163985518479263369852471847291356695387142231546798
000800021700902030003000590600080005080405060001070308005100003047608150000520679,459863721716952834823741596674389215382415967591276348265197483947638152138524679
004090130000800456200000000003908000000460009800003000306700021700021500010650003,684597132971832456235146798563918247127465389849273615356784921798321564412659873
000070830048005610063041092080010049024768050000000000031080005570090483802000170,159276834248935617763841592687513249924768351315429768431687925576192483892354176
169230000003100050758090020071300080302000006805620704030000860207560390000080047,169235478423178659758496123671349582342857916895621734934712865287564391516983247
010060078000821004400500012000050460000206000706300080390000705000003120672005009,215469378937821654468537912129758463843216597756394281391682745584973126672145839
600703920200105040480692300700004060100030502598000034800016495960070010350009000,615743928239185647487692351723854169146937582598261734872316495964578213351429876
617030008200604170000000002560870024421050807070026000758000006036900240002503700,617235498285694173394718652569871324421359867873426519758142936136987245942563781
800927310000604000907315000210008000638090045005163002080000700100009030000836501,856927314321684957947315286219458673638792145475163892583241769162579438794836521
071000830000720649060500721480073100010005000002006098000309060397062000006107000,271694835835721649964538721489273156613985472752416398148359267397862514526147983
000708620180200905062000001040890003001602000308041290009400100623000809710086352,935718624187264935462359781246897513591632478378541296859423167623175849714986352
040000800000060050009871604004785090075009300200400700980240531710036000050090070,647952813821364957539871624364785192175629348298413765986247531712536489453198276
701250806805000403002038507140003780376500041250071039580002164610045970900010050,731254896895167423462938517149623785376589241258471639587392164613845972924716358
801006000065100708003580100480000301000020905079060040027609500608207410900013000,891736254265194738743582196482975361316428975579361842127649583638257419954813627
610435000500000063200000574002049010960008020000050700100580097495007006800904001,617435982549872163238691574752349618964718325381256749126583497495127836873964251
008439210270801090300057060560700000103500080807310605085000100900000472721603050,658439217274861593319257864562798341143526789897314625485972136936185472721643958
805320000000000007204608500009065300000240005000009000000970080980000030407003002,815327469693514827274698513129765348738241695546839271352976184981452736467183952
300500781009670040045803069070006504090000120050080000430000800086000003000300607,362594781819672345745813269178926534694735128253481976437169852986257413521348697
270800090604050780895417002510080003069001208382940000106028079053004820028076104,271863495634259781895417362517682943469731258382945617146328579753194826928576134
060140802314200000250370000006010728020680050000520061740039605195002080003701009,967145832314298576258376194536914728421687953879523461742839615195462387683751249
800127465051000007472586903517034098068700530000608201106490782780300140024801300,893127465651943827472586913517234698268719534349658271136495782785362149924871356
200086501000000840980004267700063004008400002401007000000301008103748000040005070,274986531316572849985134267752863914638419752491257386567391428123748695849625173
903800410010090825280047600031000986090008200070060003106789304009014000748356190,963825417417693825285147639531472986694538271872961543126789354359214768748356192
710030602943256870800000340582017963104005708067002504039521080051000236070003000,715834692943256871826179345582417963194365728367982514639521487451798236278643159
700320081065407320382091406047839050000000690001002840500908000419250768238064005,794326581165487329382591476647839152823145697951672843576918234419253768238764915
050920043309084061400003800001809000504617028080300406893005174705408630246031500,158926743379584261462173895621849357534617928987352416893265174715498632246731589
004062890003840000086300000475203160800650030069174500031000000507400308000007001,154762893923845716786391245475283169812659437369174582631528974597416328248937651
000050062007300058015706300003060007500800004000120080024010070070608000600009401,839451762467392158215786349183964527592837614746125983924513876371648295658279431
032040700075000084608070090006030905200000060003084100401003600007020508050160402,132948756975316284648572391786231945214795863593684127421853679367429518859167432
026000904800706102509142600000204391730809420490010060007953800080600037005000009,126538974843796152579142683658274391731869425492315768217953846984621537365487219
000300075100007402857420090080002063001003000006875219700500930430009601000000000,624398175193657482857421396589142763271963854346875219762514938435789621918236547
000680130000000029107024000001063000068410970403800210000570090005040302840200700,254689137386157429197324685921763548568412973473895216632571894715948362849236751
000007063007130004200806017703400698420600000608309040190500030502000080000060159,841297563967135824235846917753421698429658371618379245196584732572913486384762159
030050649100089035509004018008000000004010090300008006700062001002005360690000080,837251649146789235529634718958326174264517893371948526783462951412895367695173482
030705002719000000000096071040103005860940700090060020000004360984030057306059000,638715942719428536452396871247183695865942713193567428521874369984631257376259184
201003047007080092000701806000004980000500703006018000605239408820156370000007025,281963547367485192459721836532674981148592763796318254675239418824156379913847625
957803406020690300830204719049300072375000100008705963003109050400000631501430800,957813426124697385836254719649381572375926148218745963783169254492578631561432897
600080300000017406734060018090600507200873094800500000009200001428150000010040900,651482379982317456734965218193624587265873194847591632579236841428159763316748925
000900205000500061900010730490250803000789500708030029231040000009000002004092000,163974285847523961925618734496251873312789546758436129231845697589367412674192358
009600070060700938004098062032970016006000050000200304001400723740006080908037005,389652471265741938174398562532974816496813257817265394651489723743526189928137645
184096003020170048705384190002510067001920304950040280008001700500839000000702809,184296573329175648765384192842513967671928354953647281298461735517839426436752819
107605249802300000000710300683000902020806570045009806000003600570061083300000127,137685249852394761496712358683547912921836574745129836218473695579261483364958127
000005080700060009090034061021508403000109700070306015860407000030002058000000600,146295387753861249298734561621578493385149726974326815869457132437612958512983674
213908700850100003090034120532401690179200800400300050040000006001800470028640509,213968745854127963697534128532481697179256834486379251945712386361895472728643519
100400059040300001830010007060803705400002030000900000580030070000000210010007008,126478359947325681835619427261843795498752136753961842582136974679584213314297568
386150904009680503510300000008593000093708256100046090760000439840030621000461005,386152974279684513514379862628593147493718256157246398761825439845937621932461785
192705806040090102000102790000004280289600341514008600067501903820030560005276010,192745836746893152358162794673914285289657341514328679467581923821439567935276418
760000300000800670950620084800000040400210038095400016504900060237060800009735421,768541392142893675953627184821356947476219538395478216514982763237164859689735421
930026018607100000040005020000090030380070000500040007200300600069050200050267801,935726418627184359841935726716892534384571962592643187278319645169458273453267891
052136070600500310800972640290000537500023400380000000038000904900614700006300200,452136879679548312813972645294861537561723498387495126138257964925614783746389251
000800230320600000087010064672580000043069007050073008030950012490020370060734095,516847239324695781987312564672581943843269157159473628738956412495128376261734895
075900004340001792060300000820000073600040080507863241751082930409700000000539010,175928364348651792962374158824195673613247589597863241751482936439716825286539417
024907016007240390060008470180300200050000000030000168091860724048009030275003089,524937816817246395963158472186394257752681943439572168391865724648729531275413689
002094501461853209890002300006501023003078056754006198518239600200067835600080002,372694581461853279895712364986541723123978456754326198518239647249167835637485912
506084720203100856087652439020030910315029087070015302060203594930561008752948100,596384721243197856187652439428736915315429687679815342861273594934561278752948163
710409060030210000890000200407001320509803000100000800956008030000094001300075082,712489563635217498894536217487961325529843176163752849956128734278394651341675982
600000203015700690008000574080406002020070080050980130892000000061200005540007001,674598213215743698938621574389416752126375489457982136892154367761239845543867921
005100097809230500637000800000001000760024000090500040000900070003845900000700003,425186397819237564637459821542691738768324159391578642184963275273845916956712483
007354000020070006000900070701690058000000900059210364074569180002001040060000005,617354829925178436483926571741693258236845917859217364374569182592781643168432795
406900000025084903000157600010000000030401067700390010380509400000203700040018390,476932158125684973893157642214876539539421867768395214387569421951243786642718395
902000005010200000070980061263500000040000009508700000000830020009100803001405096,982617345614253978375984261263598417147362589598741632756839124429176853831425796
013200075705136090096080034000008063000000547037640210102450700370021056950800321,813294675745136892296785134421578963689312547537649218162453789378921456954867321
128030054634007000007400100000006018300900640010345000203004071000003009090812003,128639754634157982957428136549276318372981645816345297263594871481763529795812463
069070302270309061403268509000607058547802013386500097608700034950023786034980125,869175342275349861413268579192637458547892613386514297628751934951423786734986125
362914050081007090057006100040062080590708013018050076004200800820691340670483001,362914758481537692957826134743162985596748213218359476134275869825691347679483521
007010090090008713000709046050280370004000005700600080000107208200906400570800001,867413592492568713135729846651284379984371625723695184349157268218936457576842931
680132070100090080073408020495720861708054932362010507906275018007000006231906004,689132475124597683573468129495723861718654932362819547946275318857341296231986754
060095230539720610042638009027059086091000450854061927200540001405987360983010700,768195234539724618142638579327459186691872453854361927276543891415987362983216745
000402930000060800002000000703900150246500090001037400010050000420080500805709610,158472936974163825362895741783946152246518397591237468617354289429681573835729614
000500027600210034100083006000871200060000908030026410028005340500000680390000050,483569127659217834172483596945871263261354978837926415728695341514732689396148752
086090030030480001452013800070108050514009008809070413260800009705000000300700105,186297534937485621452613897673148952514329768829576413261854379745931286398762145
802970100790601800316050904163720400475863291928040067009416720081500600600002000,852974136794631852316258974163729485475863291928145367539416728281597643647382519
286104000105902008004050006610400700029576000047000009000009270800647900003210080,286134597175962438934758126618493752329576841547821369461389275852647913793215684
847001006900600107016078924004062098009537062003400015000095001005010000200000659,847921536932654187516378924754162398189537462623489715368795241495216873271843659
071000030090760100060005090080126743300070060740000521609001408050083010000900050,271498635593762184864315297985126743312574869746839521639251478457683912128947356
000400003310007806000065000501640000008000092203001045060509020400000300030200060,956418273314927856782365914591642738648753192273891645867539421425176389139284567
100060000008000730007508009000301024080094050000000090054106072010402003020007000,192763485548219736637548219965371824281694357473825691854136972719482563326957148
207468000840059206500730010100047000980613540700000021421900003609374182008000964,217468395843159276596732418165247839982613547734895621421986753659374182378521964
004600190000450006700001354057000803000360700008000040489006002001205000005080400,524637198813459276796821354657194823942368715138572649489716532361245987275983461
006504839005008207438297516609700000300006400012409070900065700700840002064002350,276514839195638247438297516649753128387126495512489673921365784753841962864972351
010008062093600785002700900600800354049000800250403097004580000900310008780249530,517938462493621785862754913671892354349175826258463197134586279925317648786249531
008032000100759060000000000000000340007064001040820090086300019000140007005006008,958632174124759863673481925869517342237964581541823796486375219392148657715296438
200000105480900200050203040000867009000092407007000000705026000004009700908750631,273648195486915273159273846542867319831592467697431528715326984364189752928754631
040860720769000083000930650080010007090080542005040801010304070900200010057190038,543861729769425183128937654284519367691783542375642891812354976936278415457196238
036004000001095000000760180453027690072000038600539000000300200004670015305001076,236184957781295463549763182453827691972416538618539724167358249894672315325941876
539802007147000289006007304053020008061704000792080040300418920000905800008200005,539842167147356289286197354453629718861734592792581643375418926624975831918263475
000050060027000009000089302300060080002930000046005901000090050098000000400502896,934251768827643519615789342359167284182934675746825931261398457598476123473512896
342098500100500000000001090070002180605000009814970050500239810001007000430615002,342798561189564327756321498973452186625183749814976253567239814291847635438615972
000900805000200471460050030700009028903040600002076903500093106100007000600000002,271934865395268471468751239746319528953842617812576943527493186189627354634185792
000074289800100300005380040700603004300000870504020190253800410100030950070251608,631574289847192365925386741798613524312945876564728193253869417186437952479251638
008007000009023000260100504590030028010400300020005490072000843031278056005360012,158647239749523681263189574594736128817492365326815497672951843431278956985364712
075010000190784300000905047942850670008002009000007280500109806809436002307528490,475213968196784325283965147942851673738642519651397284524179836819436752367528491
094308057600000030573004802830071000000000300100650784701000093300507041940036570,294368157618725439573914862835471926467289315129653784751842693386597241942136578
100300000900108006800625001064780910000563407708010020619200378002806009000900064,156397842927148536843625791564782913291563487738419625619254378472836159385971264
000238900700900408000670321059003200470002893036097045100080504905316702087420619,614238957723951468598674321859143276471562893236897145162789534945316782387425619
007503002000004500000820031050670003031400860806100420000007206000300000100086300,987513642213764589564829731452678193731492865896135427348957216625341978179286354
600035728270080639000700400007004080052003064410090370720540800000027006000010297,641935728275481639893762451367154982952873164418296375726549813189327546534618297
000400007000080056006000821053009000060043000890057630004970503000612740019004208,185426397972381456346795821453869172267143985891257634624978513538612749719534268
000070800086900200039458000452006000060500010390280605108320006000004300003700528,514672839786931254239458167452196783867543912391287645178325496925864371643719528
005406003004071000680032050260307045000020807500060029006000598000600271100758006,725486913934571682681932754268397145349125867517864329476213598853649271192758436
105070000879060000023801070000008400008109702500000008700910040650320800904005621,165472983879563214423891576217638459348159762596247138782916345651324897934785621
006100025380020600512367980030208000250749836000050000470802501025036008069071003,796184325384925617512367984637218459251749836948653172473892561125436798869571243
050032010087405039093000005000054060700006500040300000309078401014200900002000380,456932718287415639193687245928754163731826594645391872369578421814263957572149386
096000050400009321700000806005104000000803745020590063009708600080250000210906538,196382457458679321732415896375164289961823745824597163549738612683251974217946538
901502007500006008730048020802390700470050982095827000600019003010703004000000691,981532467524976138736148529862394715473651982195827346658419273219763854347285691
040003000003817000510400009004200050005080426020045780078090604069000075000004008,842953167693817542517426839784261953135789426926345781378592614469138275251674398
067500800149003007350100040590730000000960354002001976020400760604000008080090413,267549831149683527358127649596734182871962354432851976923418765614375298785296413
290816000004007208070302500708605900040000600000900300300008009080163020512400030,295816473134597268876342591728635914943781652651924387367258149489163725512479836
790050603030000709000007200900801530001700800420000007809070005070010400042008901,794152683235486719186397254967841532351729846428563197819274365673915428542638971
005304200301675004007291050500000010800002400009400705904823160708006392000700508,695384271321675984487291653542937816876152439139468725954823167718546392263719548
300600490080003200051207080890021004037960020046000109928100500013500002064002018,372658491689413257451297386895321764137964825246875139928146573713589642564732918
731860059604000008050304062003000000560000007090201306400528603000900001385706904,731862459624195738958374162143687295562439817897251346419528673276943581385716924
080050140900200387004007006000080000730104008060000002000008005540673920170029860,287356149956241387314897256495782613732164598861935472629418735548673921173529864
007501980000009040004308006749805010306200007810000500973100020100000700000900051,637541982281679345594328176749865213356214897812793564973156428165482739428937651
809567300016030587053002906080090602000076408500283700390028100021049870000051000,849567321216934587753812946187495632932176458564283719395728164621349875478651293
200803071001502000300007026040658039532000008006004700618070900059030100420000607,264893571871562394395147826147658239532719468986324715618275943759436182423981657
200006104654081003100492058890600000736248090425109006500014802300005700900300005,289536174654781923173492658891653247736248591425179386567914832342865719918327465
046352000280010064005000000058900201001200379900000000000561023030000016014000005,146352987283719564795648132358976241461285379927134658879561423532497816614823795
000920100010000603730001905680504230040732060070860000421370098590240000060095040,856923174912457683734681925689514237145732869273869451421376598597248316368195742
426001000508060040031480650284900000319070000670120000007090305000718060100305870,426531987598267143731489652284956731319874526675123498847692315953718264162345879
140000790960000003500820000094130020001000804705046000009000005000910070030002619,142653798968471253573829146694138527321795864785246931219367485856914372437582619
400000500050080039700254680500042300200609000036175802001000003029060104340010000,468391527152786439793254681517842396284639715936175842671428953829563174345917268
197253648240790500063184000736041090901360057005072006612805904050020160374009000,197253648248796531563184729736541892921368457485972316612835974859427163374619285
309150847810769532750084060030096718076035090298017300940503681080000405521640973,369152847814769532752384169435296718176835294298417356947523681683971425521648973
600027400030948160040106739190003020280000050356001974068710240001832596523004810,619327485735948162842156739194573628287469351356281974968715243471832596523694817
056400300004600802032085600000090005425130900000004007060040001791000006000560790,856472319974613852132985674317896425425137968689254137563749281791328546248561793
402081050080352009000000608075190234130720986029460500007819065500236097960540812,492681753786352149351974628675198234134725986829463571247819365518236497963547812
856000140409008276107040590200506080018430050065890020900260704043910060670300005,856729143439158276127643598294576381718432659365891427981265734543917862672384915
701256048280134507000090126050400701000060080600981000307009800000070014100008673,791256348286134597534897126958423761413765289672981435347619852865372914129548673
940350008030000940208194300000005000624930700809040060000000001480003097307806500,946352178135687942278194356713265489624938715859741263562479831481523697397816524
003090286002340917006270340080103760020000158167809420070904500001700004005600800,743591286852346917916278345584123769329467158167859423678914532231785694495632871
200010549084300060000045008001002000906078100040501200078100650165000074400050000,237816549584329761619745328751932486926478135843561297378194652165283974492657813
380060004506107030000080906137524069048710023050000417800600045073051002000008000,382965174596147238714382956137524869648719523259836417821693745973451682465278391
083700001476205083120039604742908036600003842308462507060094700037500469094020318,983746251476215983125839674742958136659173842318462597861394725237581469594627318
090002008408001029213009060060100200035204701020003906082417095009020000300905002,596742138478631529213859467764198253935264781821573946682417395159326874347985612
008020015050000379034051802507100000061000043300005087086302050000800700000549628,678923415152684379934751862547138296861297543329465187486372951295816734713549628
900050023000896015500342608302000000479001002086000340000000001000000264043000800,968157423234896715517342698352984176479631582186725349725468931891573264643219857
005703000000086950670000200084000000050029006020400001062004000501062804000100032,295743168413286957678591243984617325157329486326458791762834519531962874849175632
401000007520100986006000010002007003030006709960300520200803000070001695010005208,491682357523174986786539412142957863835216749967348521259863174378421695614795238
000802413006000900003050006000200000130085670740031090020070000057020041301000008,975862413286314957413759286568297134139485672742631895824173569657928341391546728
003047000080012009041308000026789400308020090500130780400000050030061070000200003,953647128687512349241398567126789435378425691594136782412873956835961274769254813
010400387000198025005000194000960532000207008009005076694012050201504009583070240,912456387437198625865723194748961532356247918129385476694812753271534869583679241
009100760200836401031000005807000312504002900060700008058200034043508109020093050,489125763275836491631947285897654312514382976362719548958271634743568129126493857
000692834900810567684050002000280706006479100000500009890760020065028370002000008,517692834923814567684357912349281756256479183178536249891763425465928371732145698
090028001200306000000051007600804000507269408000010000024000070005140060860507000,796428351251376984348951627612834795537269418489715236124683579975142863863597142
410875639037060420906003157073021094004396271120704560200907380760430910391658742,412875639537169428986243157673521894854396271129784563245917386768432915391658742
070000602300260090006789000538900164700000035640105000200500340005800900903027506,879354612354261798126789453538972164791648235642135879287596341465813927913427586
000048012000100630020600748780034296952001070036970080005000300308096100000010027,563748912847129635129653748781534296952861473436972581215487369378296154694315827
470152000256800000080009540605720019002401850000000000021306074308590006960204300,479152638256843791183679542635728419792461853814935267521386974348597126967214385
840100320007892400200406578050020100000540090712003850423007015109250600680019247,846175329537892461291436578954728136368541792712963854423687915179254683685319247
080640001009002038160907045810200094026000580030805000090401756000768400604009813,582643971749152638163987245815276394926314587437895162298431756351768429674529813
020010940600049007010000003000350009050090204279460001590030402001020030000805190,725613948683249517914587623146352879358791264279468351597136482861924735432875196
409200060206009843817436905748090052920040618063825000572003480301504209004002531,439258167256179843817436925748691352925347618163825794572913486381564279694782531
700210800000009000190004720405080100010642958900570003500096400009100000680027000,734215869852769314196834725425983176317642958968571243571396482249158637683427591
200400096800006002003005000920800001037900260100073900509030400040000020000000500,251487396874396152693125874925864731437951268186273945519632487748519623362748519
304900165200400080506813004943108600750004001060732049635000908008509016107386050,384927165219465783576813294943158627752694831861732549635241978428579316197386452
900300600005019000680005090050086401140500000026740509000060254560100703030057906,914328675275619348683475192357986421149532867826741539791863254562194783438257916
105000402724900180030100970278060010000018007300527009007050008062000003083070691,195786432724935186836142975278369514659418327341527869917653248462891753583274691
600007580958600210732581006009810370000030809003900045397050604200360050516004008,641297583958643217732581496469815372175432869823976145397158624284369751516724938
090700020000948003000000015009836000000001059020509000150607090060294500008100200,693715428215948673784362915579836142836421759421579836152687394367294581948153267
086050730520047610040610520800092460093064005462005000901406300008023100030000090,186259734529347618347618529815792463793164285462835971971486352658923147234571896
076032000040010207300745800407600092065079000098000750003007605600000073704003008,876932541549816237321745869437658192265179384198324756913487625682591473754263918
000710054073500062900680300800107000010006200034020510002060090460031700001000008,286713954173594862945682371829157436517346289634829517752468193468931725391275648
000904072209080010000512984500720000090608040080090051000109027901270038320000009,815964372249387615673512984534721896192658743786493251468139527951276438327845169
000074035602003000034856000006007904005060000070040816943001008060035700010098042,891274635652913487734856129126387954485169273379542816943721568268435791517698342
